temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,season,year,latitude,longitude,flood_depth_m,weather_type,flood_depth_category,weather_description
27.5,75.0,5.0,0,0,6,1,wet,2024,14.463329814586718,121.03733856779627,0.1,,"17   june 7, 2024    june                     creekside  gutter level                    subsided       14.463329814586718   121.03733856779627",
27.5,75.0,25.0,1,1,6,1,wet,2024,14.470017156810366,121.04062746427165,0.5,,"18   june 7, 2024    june                     armela st  knee level                      subsided       14.470017156810366   121.04062746427165",
27.5,75.0,25.0,1,1,6,1,wet,2024,14.472764738170182,121.02450421272086,0.5,,"19   june 7, 2024    june                      valley 3  knee level                       2350h         14.472764738170182   121.02450421272086",
27.5,75.0,25.0,1,1,6,1,wet,2024,14.471649383275464,121.03024344713849,0.5,,"20   june 7, 2024    june    san antonio       bridge    knee level                       2350h         14.471649383275464   121.03024344713849",
27.5,75.0,25.0,1,1,6,1,wet,2024,14.472654037758867,121.04535656893677,0.5,,"21   june 7, 2024    june      porres           niño     knee level                      subsided       14.472654037758867   121.04535656893677",
27.5,75.0,25.0,1,1,6,1,wet,2024,14.491435843589,121.03333773145175,0.5,,"22    june 7, 2024   june    sun valley       annex 41    knee level                      2350h           14.491435843589    121.03333773145175",
27.5,75.0,5.0,0,0,6,1,wet,2024,14.481514360482887,121.03048889017869,0.1,,"23   june 23, 2024   june                   france street gutter level                   subsided       14.481514360482887   121.03048889017869",
27.5,75.0,5.0,0,0,6,1,wet,2024,14.486614537055434,121.02726457322521,0.1,,"24   june 23, 2024   june    donbosco       russia street gutter level                   subsided       14.486614537055434   121.02726457322521",
27.5,75.0,50.0,1,2,6,1,wet,2024,14.507113708313183,121.03396665677171,1.0,,"25   june 23, 2024   june                     sito wella  waist level                    subsided       14.507113708313183   121.03396665677171",
27.5,75.0,50.0,1,2,6,1,wet,2024,14.503944143445306,121.0363466424299,1.0,,"26   june 23, 2024   june     merville       sta agueda waist level                      subsided       14.503944143445306    121.0363466424299",
27.5,75.0,25.0,1,1,7,1,wet,2024,14.53159177364007,120.99762434419509,0.5,,27                                          bagong ilog    knee level                      2024         14.53159177364007    120.99762434419509,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.532430901474662,120.9975264346692,0.5,,28                                               st.       knee level                      2024         14.532430901474662   120.9975264346692,
27.5,85.0,25.0,1,1,7,1,wet,2024,14.532711439110873,120.99857856003544,0.5,monsoon,29                                          bagong sikat   knee level      monsoon         2024         14.532711439110873   120.99857856003544,29                                          bagong sikat   knee level      monsoon         2024     
27.5,75.0,25.0,1,1,7,1,wet,2024,14.529068331163138,120.99826687473177,0.5,,"30   july 24, 2024   july     baclaran       extension     knee level       “carina”       2024         14.529068331163138   120.99826687473177",
27.5,75.0,25.0,1,1,7,1,wet,2024,14.53036120648728,120.99654837451021,0.5,,31                   extension       knee level         2024         14.53036120648728    120.99654837451021,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.530901496194062,120.99934041099885,0.5,,32                   lipunan st      knee level         2024         14.530901496194062   120.99934041099885,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.531767112203603,120.99812983853215,0.5,,33                  silang (dulo)    knee level         2024         14.531767112203603   120.99812983853215,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.531392898208468,120.99645005266954,0.1,,34                      street       gutter level       2024         14.531392898208468   120.99645005266954,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.529014184716445,120.99831612640463,1.0,,35                   extension       waist level        2024         14.529014184716445   120.99831612640463,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.531338639424476,120.99871206998789,0.1,,36                     street        gutter level       2024         14.531338639424476   120.99871206998789,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.494926308418071,121.0006513663225,0.1,,37                   help village gutter level          2024         14.494926308418071   121.0006513663225,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.499402125420744,120.99315434674219,0.1,,38                     street        gutter level       2024         14.499402125420744   120.99315434674219,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.500720311864196,120.99118399970051,0.1,,39    la huerta     m. rodriguez gutter level           2024         14.500720311864196   120.99118399970051,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.481908898868673,120.99621860270005,0.5,,40                      peter        knee level         2024         14.481908898868673   120.99621860270005,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.4786703879674,120.998369380962,0.5,,41   san dionisio   dasa pnhs        knee level         2024          14.4786703879674     120.998369380962,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.488876170973864,120.9853805516147,1.0,,42     coastal      waist level       2024         14.488876170973864   120.9853805516147,
27.5,75.0,25.0,1,1,7,1,wet,2024,,121.00149393178692,0.5,,43     phase 3      knee level        2024         121.00149393178692   121.00149393178692,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.474902622808647,121.00030785626544,0.5,,44   southbound)    knee level        2024         14.474902622808647   121.00030785626544,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.484232354038618,120.9940753849668,0.5,,45   southbound)    knee level        2024         14.484232354038618   120.9940753849668,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.481804221216493,120.9981226631078,1.0,,46   gatchalian 1   waist level       2024         14.481804221216493   120.9981226631078,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.469333797321422,120.9976649022258,0.5,,47      ave         knee level        2024         14.469333797321422   120.9976649022258,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.4713932432849,120.999096925169,1.0,,48     topland      waist level       2024          14.4713932432849     120.999096925169,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.475258475186681,120.99961580200417,1.0,,49   gatchalian 2   waist level       2024         14.475258475186681   120.99961580200417,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.490414525087248,120.98761090137218,1.0,,50        street   waist level        2024         14.490414525087248   120.98761090137218,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.476985120731806,121.00125701405257,1.0,,51        street   waist level        2024         14.476985120731806   121.00125701405257,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.488655258905634,120.98838515866657,1.0,,52       tramo 1   waist level        2024         14.488655258905634   120.98838515866657,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.47862740173645,121.00176447949977,0.5,,53                 subdivision     knee level        2024         14.47862740173645    121.00176447949977,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.479026065340584,120.99921886758841,1.0,,54                 kay talise  waist level           2024         14.479026065340584   120.99921886758841,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.47400350965944,121.00423435406056,0.1,,55                (northbound) gutter level          2024         14.47400350965944    121.00423435406056,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.476343858877067,121.00644578572735,0.5,,56                 associaton  knee level            2024         14.476343858877067   121.00644578572735,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.470850168446994,121.01184677320096,1.0,,57                       3         waist level       2024         14.470850168446994   121.01184677320096,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.471420424097193,121.01107690974122,1.0,,58                    1 and 2      waist level       2024         14.471420424097193   121.01107690974122,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.471420424097193,121.01107690974122,1.0,,59                 creekside       waist level       2024         14.471420424097193   121.01107690974122,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.471433766085376,121.00415779055282,1.5,,60                      4      chest level           2024         14.471433766085376   121.00415779055282,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.469776644805169,121.00709971690615,1.0,,61                   sav 2         waist level       2024         14.469776644805169   121.00709971690615,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.47023198538167,121.00143088200349,1.5,,62                 creekside       chest level       2024         14.47023198538167    121.00143088200349,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.460244455136388,121.01240444598501,0.5,,63                  riverville     knee level        2024         14.460244455136388   121.01240444598501,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.473521620946384,121.00255782585884,1.0,,64   san isidro      estate        waist level       2024         14.473521620946384   121.00255782585884,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.509965645772855,121.00562494480626,1.0,,65                compound      waist level       2024         14.509965645772855   121.00562494480626,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.4975165646766,121.002884540956,1.5,,66                halik alon    chest level       2024          14.4975165646766    121.0028845409560,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.508453859568545,120.99826380489249,0.5,,67               pascor drive   knee level        2024         14.508453859568545   120.99826380489249,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.499979544031826,121.00979642508437,1.0,,68                sitio libjo   waist level       2024         14.499979544031826   121.00979642508437,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.497002182279832,121.00405884401327,1.5,,69                 kaingin      chest level       2024         14.497002182279832   121.00405884401327,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.49747850445389,121.00352709762596,1.5,,70   sto. niño   kaingin road   chest level       2024         14.49747850445389    121.00352709762596,
27.5,75.0,50.0,1,2,5,0,dry,2024,14.516521188074677,121.00116613094296,1.0,,71               mayuga dulo    waist level       2024         14.516521188074677   121.00116613094296,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.517624369782762,120.99190379285999,0.5,,72                 dulo         knee level        2024         14.517624369782762   120.99190379285999,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.514002315642081,120.99870584768505,0.5,,73                 kabesa       knee level        2024         14.514002315642081   120.99870584768505,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.516985855513736,120.99422415106609,0.5,,74                  to stc      knee level        2024         14.516985855513736   120.99422415106609,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.512166159832399,120.9929096181123,0.5,,75    tambo         leon        knee level        2024         14.512166159832399   120.9929096181123,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.509532956419363,121.00559817072366,1.0,,76    vitalez      bridge       waist level       2024         14.509532956419363   121.00559817072366,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.509965645772855,121.00562494480626,1.0,,77                    compound      waist level        2024         14.509965645772855   121.00562494480626,
27.5,75.0,25.0,1,1,1,0,dry,2024,14.509528560953378,121.0073605276143,0.5,,78                   alejandro st   knee level         2024         14.509528560953378   121.0073605276143,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.510066071288668,121.00618265544102,0.5,,79                     jet plain    knee level         2024         14.510066071288668   121.00618265544102,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.509423580668077,121.00731403425704,0.5,,80                   gat mendoza    knee level         2024         14.509423580668077   121.00731403425704,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.510684985069586,121.00666092335734,0.5,,81                    compound      knee level         2024         14.510684985069586   121.00666092335734,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.455763973789402,121.01145911477582,1.0,,82    bf homes         phase 3    waist level          2024         14.455763973789402   121.01145911477582,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.492530653622772,121.01041062384436,1.0,,83    don bosco       compound      waist level        2024         14.492530653622772   121.01041062384436,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.470010963324352,121.04141628994792,0.5,,84                   napa street    knee level         2024         14.470010963324352   121.04141628994792,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.461764071079767,121.04288212976927,0.5,,85                    ilang-ilang   knee level         2024         14.461764071079767   121.04288212976927,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.470732558279389,121.04038303654944,0.5,,86                    creekville    knee level         2024         14.470732558279389   121.04038303654944,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.470015759547934,121.04016215379716,0.1,,87                    compound      gutter level       2024         14.470015759547934   121.04016215379716,
27.5,75.0,25.0,1,1,3,0,dry,2024,14.477914113594169,121.04499585757296,0.5,,88   marcelo green    compound      knee level         2024         14.477914113594169   121.04499585757296,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.504688371016087,121.03582985128531,1.0,,89               road seaoil       waist level       2024         14.504688371016087   121.03582985128531,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.506139206118469,121.03080971115752,1.5,,90               manggahan 1 chest level             2024         14.506139206118469   121.03080971115752,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.497003869375725,121.02592753041286,0.5,,91                cubic side       knee level        2024         14.497003869375725   121.02592753041286,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.498245549411694,121.01620841218353,0.5,,92    merville   subdivision       knee level        2024         14.498245549411694   121.01620841218353,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.491383959985088,121.00243420440881,0.5,,93               bulaong uno       knee level        2024         14.491383959985088   121.00243420440881,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.492342486705894,121.00839872828809,0.5,,94                 phase 2         knee level        2024         14.492342486705894   121.00839872828809,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.492454416576637,121.01461464810275,0.5,,95                  batang         knee level        2024         14.492454416576637   121.01461464810275,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.48093840292284,121.0034128714478,1.0,,96               gate 1 and 3      waist level       2024         14.48093840292284    121.0034128714478,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.48989659417174,121.01900109667385,0.5,,97               airport village   knee level        2024         14.48989659417174    121.01900109667385,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.49589281318393,121.01215508708643,1.5,,98               scarlet street    chest level       2024         14.49589281318393    121.01215508708643,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.480975393724197,120.99990519016278,1.5,,99               multinational     chest level       2024         14.480975393724197   120.99990519016278,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.527457201452243,120.99912119624895,1.5,,100   moonwalk       area b      chest level         2024         14.527457201452243   120.99912119624895,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.501454920542587,121.01294704448534,1.5,,101                    kenko        chest level        2024         14.501454920542587   121.01294704448534,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.499847584551807,121.00903717894761,1.5,,102                    brdige       chest level        2024         14.499847584551807   121.00903717894761,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.499470408804095,121.01070901604889,1.5,,103                   phase 3     chest level          2024         14.499470408804095   121.01070901604889,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.486087741154257,121.00182073873144,0.1,,104                    school     gutter level         2024         14.486087741154257   121.00182073873144,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.493772797456339,121.00838754881208,0.1,,105                     and 3     gutter level         2024         14.493772797456339   121.00838754881208,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.461097514112586,121.03104349311562,0.1,,106                    school     gutter level         2024         14.461097514112586   121.03104349311562,
27.5,75.0,75.0,1,2,7,1,wet,2024,14.469478439005677,121.02409033947625,1.5,,107                  barangay     chest level          2024         14.469478439005677   121.02409033947625,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.4610474834533,121.027422815933,0.1,,108                 southbound) gutter level           2024          14.4610474834533     121.027422815933,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.4610474834533,121.027422815933,0.1,,109                   valley 1      gutter level       2024          14.4610474834533     121.027422815933,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.46869770438664,121.0220195844336,1.0,,"110                    ferrer       waist level        2024         14.46869770438664,   121.0220195844336",
27.5,75.0,25.0,1,1,7,1,wet,2024,14.46258243785841,121.03091974559753,0.5,,111   san antonio      estate       knee level         2024         14.46258243785841    121.03091974559753,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.469565755511578,121.02421726186654,0.5,,112                                          barangay hall    knee level                     2024         14.469565755511578   121.02421726186654,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.462976801532227,121.02948723811119,0.5,,113                                           fourth estate   knee level                     2024         14.462976801532227   121.02948723811119,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.494397069737978,121.04228714548061,0.1,,114                                            brgy. hall     gutter level                   2024         14.494397069737978   121.04228714548061,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.47254436265839,121.04500035596658,1.0,,115                             porres            niño        waist level                    2024         14.47254436265839    121.04500035596658,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.491648423298209,121.03707443857705,1.0,,116                                           annex 41        waist level                    2024         14.491648423298209   121.03707443857705,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.494290827928694,121.02794589138446,0.5,,117                           sun valley           5          knee level                     2024         14.494290827928694   121.02794589138446,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.470650797505417,120.99967994054532,0.5,,118                                            topland        knee level                     2024         14.470650797505417   120.99967994054532,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.4787316330279,120.998285831882,0.1,,119                                             pnhs          gutter level                   2024          14.4787316330279    120.9982858318820,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.483677694929094,120.99484871631704,0.1,,120                                            sm sucat       gutter level                   2024         14.483677694929094   120.99484871631704,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.472979555821,120.997991367406,0.1,,121                                            olivarez       gutter level                   2024          14.4729795558210    120.9979913674060,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.47571768588381,121.00106046212818,0.5,,122                                             village       knee level                     2024         14.47571768588381    121.00106046212818,
27.5,85.0,5.0,0,0,7,1,wet,2024,14.4811841557345,120.99670386486,0.1,monsoon,"123   july 28, 2024   july   san dionisio       wilcon        gutter level   monsoon         2024          14.4811841557345     120.996703864860","123   july 28, 2024   july   san dionisio       wilcon        gutter level   monsoon         2024   "
27.5,75.0,25.0,1,1,7,1,wet,2024,14.48895985291295,120.98885212143234,0.5,,124                                          palanyag rd     knee level                          2024         14.48895985291295    120.98885212143234,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.478185227320033,120.99407907307258,0.5,,125                                           greenhills     knee level                          2024         14.478185227320033   120.99407907307258,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.481804221216493,120.9981226631078,0.5,,126                                          gatchalian 1    knee level                          2024         14.481804221216493   120.9981226631078,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.46869770438664,121.0220195844336,0.5,,"127                           san antonio      ferrer        knee level                          2024         14.46869770438664,   121.0220195844336",
27.5,75.0,5.0,0,0,7,1,wet,2024,14.475444108710176,120.99983018987356,0.1,,128                                          evacomdasa gutter level                             2024         14.475444108710176   120.99983018987356,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.4787316330279,120.998285831882,0.5,,129                                             pnhs         knee level                          2024          14.4787316330279    120.9982858318820,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.472979555821,120.997991367406,0.5,,130                                            olivarez      knee level                          2024          14.4729795558210    120.9979913674060,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.483677694929094,120.99484871631704,0.1,,131                           san dionisio    sm sucat       gutter level                        2024         14.483677694929094   120.99484871631704,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.480406954006517,121.02128845736263,0.1,,132                                             ave.         gutter level                        2024         14.480406954006517   121.02128845736263,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.485660766915188,121.02681085902452,0.1,,133                                          russia street gutter level                          2024         14.485660766915188   121.02681085902452,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.484016000822844,121.02688322740785,0.1,,134                           don bosco      science ville   gutter level                        2024         14.484016000822844   121.02688322740785,
27.5,80.0,25.0,1,1,8,1,wet,2024,14.492423506680684,121.0086578188676,0.5,thunderstorm,"135 august 4, 2024   august    moonwalk        batang        knee level     thunderstorms        2024         14.492423506680684   121.0086578188676","135 august 4, 2024   august    moonwalk        batang        knee level     thunderstorms        202"
27.5,75.0,5.0,0,0,7,1,wet,2024,14.493765497057131,121.01224222090134,0.1,,136                 sto. niño st.   gutter level        2024         14.493765497057131   121.01224222090134,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.492941677832762,121.00985344315949,0.1,,137                   terminal      gutter level        2024         14.492941677832762   121.00985344315949,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.46869770438664,121.0220195844336,1.0,,"138                     ferrer      waist level         2024         14.46869770438664,   121.0220195844336",
27.5,75.0,25.0,1,1,7,1,wet,2024,14.46258243785841,121.03091974559753,0.5,,139                 fourth estate   knee level          2024         14.46258243785841    121.03091974559753,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.465055092761252,121.01986294075898,0.1,,140                   valley 1      gutter level        2024         14.465055092761252   121.01986294075898,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.465667936562904,121.01941489118492,0.5,,141                  montecarlo     knee level          2024         14.465667936562904   121.01941489118492,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.470734560748626,121.02066348420287,0.5,,142                  sta. lucia     knee level          2024         14.470734560748626   121.02066348420287,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.47166605113003,121.02118583112724,0.5,,143   san antonio   sta. catalina   knee level          2024         14.47166605113003    121.02118583112724,
27.5,75.0,50.0,1,2,7,1,wet,2024,14.491093902626647,121.03287468658185,1.0,,144                  annex 41       waist level         2024         14.491093902626647   121.03287468658185,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.491648423298209,121.03707443857705,0.1,,145                    drive        gutter level        2024         14.491648423298209   121.03707443857705,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.493852915674191,121.02759617065739,0.1,,146                    zone 1       gutter level        2024         14.493852915674191   121.02759617065739,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.494521759939726,121.02693310500247,0.1,,147   sun valley       zone 2       gutter level        2024         14.494521759939726   121.02693310500247,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.491567490389132,121.03255447978732,0.1,,148                                                zone 3      gutter level                            2024        14.491567490389132   121.03255447978732,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.488749544111243,121.03547435539109,0.1,,149                                                zone 4      gutter level                            2024        14.488749544111243   121.03547435539109,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.49389908477068,121.02695846373153,0.1,,150                                                zone 5      gutter level                            2024        14.49389908477068    121.02695846373153,
27.5,75.0,5.0,0,0,9,1,wet,2024,14.532430901474662,120.9975264346692,0.1,,151                               baclaran           st.       gutter level                       september2024    14.532430901474662   120.9975264346692,
27.5,75.0,25.0,1,1,9,1,wet,2024,14.505876406012373,120.99446534681255,0.5,,152                               don galo        riverside    knee level                        september 2024    14.505876406012373   120.99446534681255,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.475956511577417,121.00132968292618,0.5,,153                                                village     knee level                              2024        14.475956511577417   121.00132968292618,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.470650797505417,120.99967994054532,0.5,,154                                               topland      knee level                              2024        14.470650797505417   120.99967994054532,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.4751068897091,121.001123606865,0.5,,155                                                ave.        knee level                              2024         14.4751068897091    121.0011236068650,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.484767601285679,120.99377536669452,0.5,,156                                             (southbound)   knee level                              2024        14.484767601285679   120.99377536669452,
27.5,75.0,25.0,1,1,9,1,wet,2024,14.484859712588815,120.9937112056934,0.5,,"157      2024        september   san dionisio   (northbound)   knee level     storm ""enteng""           2024        14.484859712588815   120.9937112056934",
27.5,75.0,25.0,1,1,7,1,wet,2024,14.4787316330279,120.998285831882,0.5,,158                pnhs main      knee level         2024          14.4787316330279    120.9982858318820,
27.5,75.0,25.0,1,1,7,1,wet,2024,,121.00149393178692,0.5,,159                  phase 3      knee level         2024         121.00149393178692   121.00149393178692,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.4811841557345,120.99670386486,0.5,,160                wilcon depot   knee level         2024          14.4811841557345     120.996703864860,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.478698809148534,121.00133678311883,0.5,,161                   subd.       knee level         2024         14.478698809148534   121.00133678311883,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.488640932656116,120.98416182473966,0.5,,162                  coastal      knee level         2024         14.488640932656116   120.98416182473966,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.472979555821,120.997991367406,0.1,,163                  college      gutter level       2024          14.4729795558210    120.9979913674060,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.490606568911028,120.9877938717755,0.5,,164                  quirino      knee level         2024         14.490606568911028   120.9877938717755,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.475258475186681,120.99961580200417,0.1,,165                gatchalian 2   gutter level       2024         14.475258475186681   120.99961580200417,
27.5,75.0,25.0,1,1,7,1,wet,2024,14.467307570585012,121.00652816086954,0.5,,166   san isidro     valley 6     knee level         2024         14.467307570585012   121.00652816086954,
27.5,75.0,5.0,0,0,7,1,wet,2024,14.470007344293688,121.01140301784051,0.1,,167                compound      gutter level       2024         14.470007344293688   121.01140301784051,
